ano,almacenamiento,marca,pantalla_in,pantalla_tipo,velocidad_cpu_ghz,ram,grosor,peso,ancho_px,alto_px,bateria,promedio_valoraciones,precio_anterior,precio_actual
2024.0,256.0,redmi,6.88,lcd,2.0,8.0,2.57,254.42,720.0,1640.0,5160.0,6.666666666666667,136.99,118.27
2024.0,256.0,samsung,6.7,amoled,3.0,12.0,3.0,340.0,3808.0,2160.0,5000.0,128.86363636363637,1459.0,884.99
2024.0,256.0,oppo,6.7,amoled,2.6,8.0,0.75,177.0,2412.0,1080.0,3600.0,99.04761904761904,199.99,217.59
2024.0,256.0,oukitel,6.0,lcd,2.8,24.0,1.5,268.0,576.0,1152.0,6300.0,13.18181818181818,199.99,179.99
2024.0,64.0,umidigi,6.75,lcd,1.6,4.0,0.79,189.0,1920.0,1080.0,5000.0,31.38888888888889,99.99,84.99
2024.0,256.0,xiaomi,6.88,lcd,2.0,8.0,2.57,254.42,1640.0,720.0,5000.0,23.48837209302326,179.9,179.9
2024.0,128.0,doogee,6.52,lcd,1.8,4.0,2.57,254.42,540.0,1200.0,5000.0,1.794871794871795,79.99,79.99
2024.0,256.0,xiaomi,6.67,amoled,2.4,8.0,2.57,254.42,2400.0,1080.0,5000.0,3.111111111111111,499.99,319.99
2024.0,128.0,samsung,6.5,superamoled,2.4,4.0,2.0,200.0,1920.0,1080.0,5000.0,314.8888888888889,197.27,163.19
2024.0,128.0,oukitel,6.8,lcd,2.2,1.0,0.91,208.0,720.0,1600.0,5150.0,12.608695652173914,199.99,189.99
2024.0,256.0,realme,6.67,lcd,2.0,8.0,0.76,300.0,1604.0,720.0,5000.0,1.1111111111111112,138.99,124.99
2024.0,128.0,xiaomi,6.74,lcd,2.0,8.0,2.57,254.42,720.0,1600.0,5000.0,0.9523809523809524,149.99,149.99
2024.0,256.0,xiaomi,6.67,oled,3.1,8.0,2.57,254.42,2340.0,1080.0,18.0,10.0,399.0,257.57
2024.0,64.0,blackview,6.1,lcd,2.3,12.0,2.57,254.42,720.0,1560.0,6580.0,82.14285714285714,199.99,123.99
2024.0,128.0,oukitel,6.8,lcd,2.2,24.0,2.57,254.42,1824.0,3996.0,5150.0,68.09523809523809,199.99,189.99
2024.0,128.0,xiaomi,6.71,lcd,2.2,4.0,2.57,254.42,1650.0,720.0,5000.0,13.076923076923077,94.0,86.0
2024.0,128.0,oppo,6.7,oled,2.0,6.0,0.8,192.0,1920.0,1080.0,5000.0,66.44444444444444,199.99,169.0
2024.0,256.0,samsung,6.7,lcd,2.6,12.0,2.57,254.42,3840.0,2160.0,5000.0,167.5,549.0,1459.0
2024.0,256.0,xiaomi,6.67,amoled,2.2,8.0,2.57,254.42,2400.0,1080.0,5000.0,210.0,229.9,229.9
2024.0,256.0,realme,6.7,amoled,3.1,8.0,2.57,254.42,1600.0,900.0,5000.0,1.1904761904761905,10.0,249.0
2024.0,64.0,ulefone,6.1,lcd,2.0,3.0,2.57,254.42,720.0,1560.0,5000.0,4.634146341463415,146.99,99.99
2024.0,256.0,doogee,6.56,lcd,1.6,20.0,2.57,254.42,720.0,1612.0,5000.0,1.1904761904761905,279.99,199.99
2024.0,256.0,samsung,6.5,lcd,2.0,8.0,2.0,200.0,1600.0,720.0,5000.0,216.13636363636363,182.07,169.99
2024.0,64.0,blackview,6.56,amoled,1.6,2.0,0.87,193.0,720.0,1612.0,5000.0,3.72093023255814,99.99,99.99
2024.0,256.0,doogee,6.58,amoled,3.1,20.0,2.57,254.42,2000.0,1125.0,10800.0,13.25,229.99,229.99
2024.0,256.0,doogee,6.56,lcd,1.6,9.0,0.86,186.0,720.0,1080.0,5150.0,56.05263157894737,129.99,89.99
2024.0,256.0,xiaomi,6.67,amoled,2.5,8.0,2.57,254.42,720.0,1440.0,5000.0,122.72727272727272,449.9,339.99
2024.0,128.0,doogee,6.56,lcd,1.6,9.0,0.86,186.0,720.0,1080.0,5150.0,14.871794871794872,129.99,89.99
2024.0,256.0,xiaomi,6.58,fhd+,2.8,8.0,2.57,254.42,1920.0,1080.0,5000.0,25.853658536585368,181.06,181.06
2024.0,256.0,oppo,6.67,lcd,3.0,8.0,2.57,254.42,1920.0,1080.0,5000.0,1.0416666666666667,499.99,209.0
2024.0,128.0,blackview,6.56,amoled,1.6,12.0,1.35,285.0,720.0,1612.0,5180.0,1.4,199.99,159.99
2024.0,128.0,oukitel,6.8,lcd,1.6,18.0,0.94,209.0,720.0,1600.0,5150.0,317.7272727272727,199.99,126.99
2024.0,128.0,oppo,6.56,lcd,2.0,4.0,0.77,190.0,720.0,1600.0,3600.0,4.418604651162791,115.0,115.0
2024.0,256.0,oukitel,6.6,lcd,2.2,16.0,1.24,285.0,720.0,1600.0,6500.0,6.097560975609756,199.99,199.99
2024.0,128.0,umidigi,6.7,lcd,1.6,8.0,2.57,254.42,1920.0,1080.0,5000.0,1.1904761904761905,179.99,179.99
2024.0,256.0,xiaomi,6.56,lcd,2.0,16.0,2.57,254.42,1600.0,720.0,5000.0,165.9090909090909,169.99,149.99
2024.0,256.0,xiaomi,6.67,amoled,2.2,8.0,2.57,254.42,2400.0,1080.0,5000.0,465.7142857142857,399.0,379.21
2024.0,256.0,ulefone,6.52,amoled,2.8,8.0,0.87,184.0,720.0,1600.0,4400.0,21.951219512195124,89.99,179.99
2024.0,256.0,xiaomi,6.67,amoled,3.0,12.0,2.57,254.42,2400.0,1080.0,5000.0,465.7142857142857,649.0,499.99
2024.0,256.0,xiaomi,6.88,lcd,2.0,8.0,2.57,254.42,720.0,1640.0,5160.0,1.0638297872340423,145.0,134.9
2024.0,256.0,oppo,6.7,amoled,2.0,24.0,0.75,178.0,2400.0,1080.0,3600.0,22.32558139534884,199.99,283.83
2024.0,256.0,xiaomi,6.67,amoled,2.6,12.0,2.57,254.42,3200.0,1440.0,5000.0,122.72727272727272,579.9,556.71
2024.0,128.0,oukitel,6.8,lcd,1.6,18.0,0.94,209.0,720.0,1600.0,5150.0,317.7272727272727,239.99,129.99
2024.0,256.0,samsung,6.5,superamoled,3.1,8.0,2.57,254.42,2400.0,1080.0,4500.0,25.58139534883721,369.0,249.0
2024.0,256.0,xiaomi,6.71,led,2.8,4.0,0.88,192.0,1920.0,1080.0,5000.0,219.3181818181818,499.99,179.0
2024.0,128.0,umidigi,6.75,lcd,1.6,4.0,0.79,189.0,1600.0,720.0,5000.0,96.66666666666666,146.99,124.99
2024.0,128.0,doogee,5.5,amoled,2.0,6.0,1.62,262.0,720.0,1440.0,6300.0,8.68421052631579,199.99,129.99
2024.0,256.0,xiaomi,6.67,amoled,2.4,8.0,0.78,179.0,2712.0,1220.0,5000.0,51.463414634146346,443.3,309.0
2024.0,256.0,oppo,6.7,amoled,3.1,8.0,2.57,254.42,720.0,1560.0,5000.0,66.44444444444444,249.0,219.0
2024.0,256.0,blackview,6.75,lcd,3.0,8.0,1.5,300.0,720.0,1600.0,6000.0,10.444444444444445,159.99,199.99
2024.0,256.0,cubot,6.52,lcd,1.8,12.0,2.57,254.42,1600.0,720.0,10600.0,57.43589743589744,199.99,189.99
2024.0,256.0,xiaomi,6.88,lcd,2.0,8.0,2.57,254.42,1640.0,720.0,5000.0,23.48837209302326,199.99,179.9
2024.0,256.0,doogee,6.58,lcd,2.9,6.0,2.57,254.42,2400.0,1080.0,10800.0,73.41463414634147,199.99,189.99
2024.0,128.0,samsung,6.7,amoled,2.8,4.0,0.79,200.0,2400.0,1080.0,5000.0,12.76595744680851,176.99,170.0
2024.0,64.0,umidigi,6.75,lcd,1.6,4.0,0.79,189.0,720.0,1600.0,5000.0,16.315789473684212,99.99,84.99
2024.0,128.0,oppo,6.7,lcd,2.1,6.0,0.77,186.0,1600.0,720.0,5100.0,66.44444444444444,199.99,139.0
2024.0,256.0,realme,6.7,amoled,2.6,8.0,4.0,200.0,2400.0,1800.0,5000.0,43.80952380952381,499.99,220.79
2024.0,128.0,xiaomi,6.81,lcd,2.0,4.0,2.57,254.42,720.0,1650.0,5160.0,0.7692307692307693,99.0,89.0
2024.0,256.0,samsung,6.6,superamoled,3.1,8.0,2.57,254.42,2220.0,1080.0,5000.0,107.44186046511628,199.99,269.47
2024.0,128.0,samsung,6.5,superamoled,2.9,6.0,0.81,310.0,1920.0,1080.0,5000.0,1091.190476190476,499.99,189.99
2024.0,256.0,doogee,6.52,lcd,1.6,12.0,0.91,193.0,720.0,1600.0,19.0,78.46153846153847,239.99,89.99
2024.0,128.0,blackview,6.56,lcd,2.4,12.0,2.57,254.42,2340.0,1080.0,5180.0,0.8,199.99,159.99
2024.0,256.0,xiaomi,6.55,amoled,2.5,1.0,2.57,254.42,1920.0,1080.0,1.0,9.756097560975611,451.74,389.99
2024.0,128.0,blackview,6.1,lcd,1.8,4.0,1.5,273.0,720.0,1560.0,5000.0,30.243902439024392,133.79,133.79
2024.0,128.0,xiaomi,6.43,amoled,2.0,6.0,0.81,179.0,3840.0,2160.0,5000.0,3821.590909090909,128.69,128.69
2024.0,256.0,samsung,6.78,amoled,2.9,8.0,2.57,254.42,2560.0,1440.0,3600.0,3.225806451612903,689.0,689.0
2024.0,128.0,xiaomi,6.56,lcd,2.0,4.0,2.57,254.42,1920.0,1080.0,5000.0,320.0,499.99,126.0
2024.0,256.0,oppo,6.67,lcd,2.9,8.0,2.57,254.42,2340.0,1080.0,5100.0,3.809523809523809,329.99,199.0
2024.0,256.0,realme,6.67,amoled,2.6,12.0,2.57,254.42,2532.0,1170.0,6000.0,18.22222222222222,199.99,597.25
2024.0,64.0,fossibot,6.74,lcd,1.0,12.0,2.57,254.42,720.0,1600.0,10300.0,39.523809523809526,139.99,109.99
2024.0,128.0,umidigi,6.75,lcd,1.6,4.0,0.79,189.0,720.0,1600.0,5000.0,96.66666666666666,329.99,124.99
2024.0,256.0,vivo,6.67,amoled,2.2,8.0,0.79,190.0,2400.0,1080.0,5000.0,51.42857142857142,329.0,299.0
2024.0,128.0,xiaomi,6.43,amoled,2.0,6.0,0.81,179.0,1920.0,1080.0,5000.0,3821.8181818181815,165.39,127.0
2024.0,128.0,xiaomi,6.67,amoled,2.8,8.0,0.93,218.0,1080.0,2400.0,1.0,107.61904761904762,199.99,599.0
2024.0,256.0,apple,6.1,oled,2.5,8.0,0.74,189.0,1080.0,2400.0,4.0,1714.8648648648648,499.99,343.0
2024.0,256.0,apple,6.1,oled,2.4,8.0,2.82,190.0,1080.0,2400.0,4.0,3198.285714285714,499.99,319.0
2024.0,256.0,apple,6.1,xdr,2.5,12.0,2.57,254.42,1080.0,2400.0,2815.0,302.97297297297297,549.0,468.0
2024.0,256.0,apple,6.1,oled,2.4,8.0,2.57,254.42,1080.0,2400.0,3000.0,3198.285714285714,499.99,308.7
2024.0,256.0,oukitel,6.52,lcd,3.0,24.0,2.57,254.42,1080.0,2400.0,10600.0,9.02439024390244,199.99,209.99
2024.0,256.0,apple,6.1,xdr,2.5,12.0,2.57,254.42,1080.0,2400.0,2815.0,81.89189189189189,499.99,470.0
2024.0,256.0,ulefone,6.78,lcd,2.0,12.0,0.88,211.6,1080.0,2460.0,19.0,17.692307692307693,249.99,179.99
2024.0,256.0,apple,6.1,xdr,2.5,12.0,2.57,254.42,1080.0,2400.0,2815.0,302.7027027027027,499.99,473.0
2024.0,64.0,oukitel,6.52,lcd,1.8,16.0,2.57,254.42,1080.0,2400.0,10600.0,108.6046511627907,239.99,139.99
2024.0,256.0,realme,6.78,oled,3.0,12.0,2.57,254.42,1080.0,2400.0,6500.0,0.4444444444444444,329.99,769.0
2024.0,256.0,oukitel,6.52,hd,1.6,24.0,2.57,254.42,1080.0,2400.0,10600.0,149.77272727272725,199.99,149.99
2024.0,128.0,blackview,6.75,lcd,2.0,16.0,2.57,254.42,1080.0,2400.0,18.0,18.57142857142857,199.99,119.99
2024.0,256.0,apple,6.1,xdr,2.5,12.0,2.57,254.42,1080.0,2400.0,2815.0,23.714285714285715,499.99,446.29
2024.0,256.0,xiaomi,6.55,amoled,2.4,8.0,2.57,254.42,1080.0,2400.0,67.0,63.02325581395349,239.09,184.99
2024.0,256.0,cubot,6.52,lcd,2.3,12.0,2.57,254.42,1080.0,2400.0,10600.0,57.43589743589744,199.99,189.99
2024.0,256.0,doogee,6.56,lcd,2.8,8.0,2.57,254.42,1280.0,720.0,10800.0,12.5,199.99,179.99
2024.0,256.0,cxpmy,6.67,lcd,2.5,8.0,2.57,254.42,1080.0,2400.0,15080.0,1561.904761904762,339.0,339.0
2024.0,256.0,xiaomi,6.67,amoled,2.0,8.0,2.57,254.42,1080.0,2400.0,1.0,446.81818181818176,499.99,210.0
2024.0,64.0,hammer h,6.56,lcd,2.8,4.0,2.57,254.42,1080.0,2400.0,6500.0,0.9090909090909092,199.99,179.9
2024.0,256.0,doogee,6.6,lcd,2.8,8.0,1.58,326.0,1080.0,2400.0,10300.0,16.363636363636363,219.99,169.99
2024.0,256.0,cubot,6.52,lcd,2.4,12.0,2.57,254.42,1080.0,2400.0,10600.0,57.69230769230769,146.99,159.99
2024.0,256.0,ulefone,6.78,lcd,2.0,12.0,0.88,211.6,1080.0,2400.0,19.0,17.692307692307693,249.99,179.99
2024.0,64.0,hammer h,6.59,amoled,3.0,6.0,2.57,254.42,1080.0,2400.0,6320.0,2.4242424242424243,199.99,225.19
2024.0,256.0,oukitel,6.52,hd,1.6,24.0,2.57,254.42,1280.0,720.0,10600.0,149.77272727272725,199.99,149.99
2024.0,256.0,samsung,6.7,superamoled,2.2,6.0,0.77,179.0,1080.0,2400.0,4500.0,1761.8181818181818,279.99,279.99
2024.0,256.0,samsung,6.1,amoled,2.7,6.0,0.78,157.0,1440.0,3040.0,3400.0,1414.25,267.84,267.84
2024.0,256.0,samsung,6.4,amoled,2.8,8.0,0.78,175.0,1440.0,3040.0,5000.0,989.047619047619,290.0,290.0
2024.0,256.0,samsung,6.1,amoled,3.1,8.0,0.78,155.92,1440.0,3040.0,5000.0,1414.25,199.99,269.99
2024.0,256.0,apple,6.1,oled,2.5,8.0,2.57,254.42,1080.0,2400.0,5000.0,1714.8648648648648,499.99,329.99
2024.0,256.0,apple,6.1,oled,2.5,8.0,0.74,189.0,1080.0,2400.0,5000.0,1714.8648648648648,499.99,333.99
2024.0,256.0,apple,6.1,oled,2.4,8.0,2.57,254.42,1080.0,2400.0,5000.0,3198.285714285714,499.99,323.99
2024.0,128.0,google,6.2,oled,2.5,12.0,0.89,187.0,1080.0,2400.0,4575.0,634.0,199.99,474.46
2024.0,128.0,samsung,6.6,amoled,3.3,4.0,0.84,198.0,1080.0,2400.0,5000.0,553.0952380952381,319.0,284.99
2024.0,128.0,samsung,6.5,superamoled,3.4,5.0,0.81,190.0,1080.0,2400.0,5000.0,1091.190476190476,449.0,296.0
2024.0,256.0,motorola,6.67,amoled,3.4,12.0,0.76,160.0,1080.0,2400.0,5000.0,602.8888888888889,299.0,289.73
2024.0,256.0,motorola,6.5,lcd,2.2,8.0,0.8,174.0,1080.0,2400.0,5000.0,262.093023255814,179.99,179.99
2024.0,256.0,xiaomi,6.67,amoled,2.4,8.0,0.8,188.5,1080.0,2400.0,5000.0,379.30232558139534,549.0,165.29
2024.0,128.0,samsung,6.67,amoled,2.4,6.0,2.57,254.42,1080.0,2340.0,5000.0,235.3658536585366,499.99,254.9
2024.0,256.0,redmi,6.74,lcd,2.6,8.0,2.57,254.42,1080.0,2400.0,5000.0,321.7073170731708,199.99,69.95
2024.0,128.0,google,6.1,amoled,3.1,8.0,0.9,194.0,1080.0,2400.0,5000.0,242.43902439024396,199.99,259.0
2024.0,128.0,samsung,6.5,superamoled,2.3,6.0,0.84,187.0,1080.0,2400.0,4500.0,1287.0454545454545,349.0,278.99
2024.0,256.0,xiaomi,6.67,amoled,2.4,12.0,2.57,254.42,1080.0,2400.0,5100.0,592.2222222222222,199.99,286.83
2024.0,256.0,xiaomi,6.67,amoled,2.2,12.0,2.57,254.42,1440.0,2560.0,5100.0,1273.4883720930234,329.9,329.9
2024.0,256.0,samsung,6.5,superamoled,3.0,8.0,3.0,197.0,1080.0,2400.0,5000.0,302.27272727272725,149.99,205.87
2024.0,128.0,xiaomi,6.74,lcd,2.0,4.0,0.8,192.0,1080.0,2400.0,5000.0,231.42857142857144,127.99,127.99
2024.0,256.0,nothing,6.7,amoled,3.0,12.0,0.85,190.0,1084.0,2412.0,5000.0,316.3636363636363,429.0,399.0
2024.0,128.0,samsung,6.6,amoled,2.4,6.0,0.9,222.0,1080.0,2340.0,6000.0,399.75609756097566,230.51,209.5
2024.0,128.0,xiaomi,6.71,lcd,2.0,4.0,0.88,192.0,1080.0,2400.0,5000.0,882.8571428571428,199.99,82.0
2024.0,128.0,xiaomi,6.67,amoled,2.0,6.0,2.57,254.42,1080.0,2400.0,5000.0,1007.6190476190476,499.99,182.11
2024.0,256.0,nothing,6.7,amoled,2.8,12.0,0.85,190.0,1084.0,2412.0,5000.0,316.3636363636363,379.0,347.62
2024.0,256.0,nothing,6.7,amoled,2.8,12.0,0.85,190.0,1084.0,2412.0,5000.0,316.3636363636363,379.0,379.0
2024.0,256.0,xiaomi,6.67,amoled,2.4,8.0,0.8,188.5,1080.0,2400.0,5000.0,302.5581395348837,199.99,162.27
2024.0,256.0,xiaomi,6.67,amoled,2.4,8.0,0.8,188.5,1080.0,2400.0,5000.0,379.30232558139534,11.99,169.99
2024.0,256.0,samsung,6.67,amoled,2.5,8.0,0.82,210.0,1080.0,2340.0,5000.0,235.11627906976744,378.98,378.98
2024.0,256.0,ulefone,6.56,amoled,2.4,16.0,1.37,305.5,1080.0,2400.0,6050.0,1561.904761904762,329.99,319.99
2024.0,128.0,samsung,6.6,lcd,4.3,4.0,0.84,192.0,1080.0,2400.0,5000.0,1169.5454545454545,99.99,79.99
2024.0,128.0,xiaomi,6.67,amoled,2.2,8.0,2.5,193.0,1080.0,2400.0,5000.0,1335.0,269.0,269.0
2024.0,128.0,samsung,6.5,superamoled,2.5,6.0,0.81,190.0,1080.0,2400.0,5000.0,1091.190476190476,449.0,329.99
2024.0,256.0,motorola,6.5,amoled,3.0,12.0,0.8,160.0,1080.0,2400.0,5000.0,602.8888888888889,299.0,224.78
2024.0,128.0,google,6.7,oled,3.2,12.0,0.88,211.0,1440.0,2560.0,5025.0,582.0930232558139,655.16,655.16
2024.0,128.0,google,6.2,oled,2.5,12.0,0.89,187.0,1080.0,2400.0,4575.0,634.0,799.0,449.0
2024.0,256.0,toptro,6.67,dlp,3.1,8.0,2.57,254.42,1080.0,2400.0,5000.0,374.6511627906977,247.14,237.14
2024.0,128.0,google,6.3,amoled,3.0,12.0,0.86,190.0,1080.0,2160.0,4650.0,56.74418604651163,1099.0,849.0
2024.0,256.0,samsung,6.7,amoled,3.1,12.0,2.57,254.42,1080.0,2400.0,5000.0,182.72727272727272,1159.0,1159.0
2024.0,256.0,samsung,6.3,amoled,2.9,12.0,2.57,254.42,1440.0,3200.0,4000.0,1.2,969.0,969.0
2024.0,256.0,oppo,6.7,amoled,3.0,16.0,2.57,254.42,1536.0,720.0,5910.0,22.32558139534884,1249.0,1249.0
2024.0,256.0,samsung,6.7,amoled,2.7,8.0,0.69,183.0,1080.0,2400.0,5000.0,15.384615384615383,629.99,629.99
2024.0,256.0,samsung,6.2,amoled,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,19.069767441860467,969.0,799.0
2024.0,256.0,google,6.1,amoled,2.5,8.0,0.89,187.0,1080.0,2400.0,4404.0,225.9523809523809,609.0,449.0
2024.0,128.0,google,6.3,amoled,3.0,12.0,0.86,190.0,1080.0,1920.0,4650.0,56.97674418604652,1099.0,849.0
2024.0,256.0,samsung,6.6,amoled,2.9,12.0,2.57,254.42,1080.0,2400.0,4700.0,28.260869565217394,699.99,699.99
2024.0,256.0,samsung,6.2,amoled,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,59.52380952380952,969.0,799.0
2024.0,256.0,samsung,6.7,lcd,2.6,12.0,2.57,254.42,1080.0,2400.0,5000.0,5.121951219512195,1459.0,1459.0
2024.0,256.0,google,6.3,amoled,3.0,12.0,0.85,190.0,1080.0,2400.0,4700.0,76.22222222222223,999.0,749.0
2024.0,128.0,google,6.3,amoled,3.0,8.0,0.9,190.0,1080.0,2400.0,5000.0,109.02439024390245,199.99,999.0
2024.0,256.0,realme,6.78,amoled,3.0,12.0,2.57,254.42,1080.0,2340.0,6000.0,18.22222222222222,499.99,719.41
2024.0,256.0,realme,6.78,amoled,2.6,12.0,2.57,254.42,1080.0,2400.0,5500.0,108.4090909090909,199.99,606.63
2024.0,256.0,samsung,6.67,amoled,2.9,8.0,2.57,254.42,1080.0,2400.0,5000.0,101.5217391304348,199.99,681.49
2024.0,256.0,oppo,6.7,lcd,2.4,8.0,0.77,186.0,1080.0,2400.0,5100.0,18.857142857142858,549.0,1579.0
2024.0,256.0,samsung,6.67,amoled,2.7,8.0,0.1,200.0,1080.0,2400.0,3900.0,67.3913043478261,199.99,620.03
2024.0,256.0,samsung,6.3,lcd,3.1,12.0,2.57,254.42,1080.0,2400.0,5000.0,167.5,499.99,1049.04
2024.0,256.0,realme,6.78,amoled,2.6,12.0,2.57,254.42,1080.0,2400.0,5500.0,108.63636363636364,599.99,599.99
