ano,almacenamiento,marca,pantalla_in,pantalla_tipo,velocidad_cpu_ghz,ram,grosor,peso,ancho_px,alto_px,bateria,promedio_valoraciones,precio_anterior,precio_actual,z_score,anomaly
2024.0,256.0,samsung,6.6,amoled,2.9,12.0,2.57,254.42,1080.0,2400.0,4700.0,28.260869565217394,699.99,699.99,2.0756701032919795,1
2024.0,256.0,oukitel,6.6,lcd,2.2,16.0,1.24,285.0,720.0,1600.0,6500.0,6.097560975609756,199.99,199.99,-0.12411114365759825,1
2024.0,128.0,xiaomi,6.88,lcd,35.0,4.0,2.57,254.42,1600.0,720.0,5000.0,11.363636363636363,105.94,86.68,-0.6226255698413116,1
2024.0,256.0,oukitel,6.52,amoled,14.2,15.0,2.57,254.42,1920.0,1080.0,10600.0,50.76923076923077,199.99,148.99,-0.34848883084645516,1
2024.0,256.0,oukitel,6.7,hd+,1.6,24.0,0.87,440.0,720.0,1604.0,5150.0,28.695652173913047,329.99,129.99,-0.4320805182305391,1
2024.0,128.0,umidigi,6.7,lcd,1.6,8.0,2.57,254.42,1920.0,1080.0,5000.0,1.1904761904761905,179.99,179.99,-0.21210239353558136,1
2024.0,256.0,xiaomi,6.56,lcd,2.0,16.0,2.57,254.42,1600.0,720.0,5000.0,165.9090909090909,169.99,149.99,-0.34408926835255604,1
2024.0,128.0,mcmgc,5.0,lcd,2.1,1.0,2.57,254.42,720.0,1280.0,3000.0,42.85714285714286,199.99,58.34,-0.7473091709184136,1
2024.0,256.0,oppo,6.7,amoled,2.4,8.0,0.77,25.0,1080.0,2400.0,5000.0,24.35897435897436,199.99,149.99,-0.34408926835255604,1
2024.0,256.0,xiaomi,6.67,amoled,3.1,8.0,2.57,254.42,1500.0,750.0,5110.0,58.83720930232558,299.9,249.9,0.09547102041290859,1
2024.0,256.0,xiaomi,6.67,amoled,2.2,8.0,2.57,254.42,2400.0,1080.0,5000.0,465.7142857142857,399.0,379.21,0.6643784464990082,1
2022.0,256.0,doogee,6.3,amoled,2.1,8.0,1.55,320.0,1080.0,2340.0,6000.0,52.05128205128205,199.99,368.99,0.619414917811359,1
2024.0,128.0,wrtogo,5.0,lcd,1.3,1.0,2.57,254.42,1280.0,720.0,3000.0,50.96774193548387,59.99,57.99,-0.7488490177912783,1
2024.0,256.0,xiaomi,6.67,amoled,2.4,8.0,0.8,188.5,1080.0,2400.0,5000.0,379.30232558139534,11.99,169.99,-0.2560980184745729,1
2024.0,64.0,oukitel,6.52,lcd,14.4,8.0,2.57,254.42,1080.0,1920.0,10600.0,1.1428571428571428,329.99,139.99,-0.38808489329154755,1
2024.0,128.0,doogee,6.56,lcd,32.3,20.0,2.57,254.42,1080.0,2400.0,4200.0,5.161290322580645,199.99,89.99,-0.6080630179865055,1
2024.0,512.0,doogee,6.78,lcd,2.6,36.0,1.63,383.0,1080.0,2160.0,8680.0,7.659574468085106,199.99,499.99,1.1957576045121485,-1
2024.0,512.0,jcb,2.8,lcd,1.3,4.0,2.57,254.42,1080.0,2400.0,5000.0,1.2195121951219514,119.99,119.99,-0.47607614316953073,1
2018.0,256.0,apple,6.1,xdr,2.5,8.0,2.57,254.42,1080.0,2400.0,2815.0,352.85714285714283,549.0,379.5,0.6656543196222391,1
2024.0,64.0,dauz,6.56,lcd,34.5,4.0,2.57,254.42,1080.0,2400.0,5000.0,3.902439024390244,87.52,87.52,-0.6189299373464363,1
2024.0,128.0,tcl,3.2,lcd,0.0,1.0,2.57,254.42,1280.0,720.0,3000.0,16.25,49.99,46.99,-0.7972442052241691,1
2024.0,256.0,zte,6.56,lcd,19.5,6.0,2.57,254.42,1280.0,720.0,5000.0,1.2195121951219514,7.22,104.78,-0.5429934887017369,1
2024.0,256.0,doogee,6.72,amoled,2.6,32.0,2.57,254.42,2400.0,1080.0,5000.0,2.619047619047619,379.99,299.99,0.3158451057323173,1
2024.0,256.0,ulefone,6.52,amoled,2.8,8.0,0.87,184.0,720.0,1600.0,4400.0,21.951219512195124,89.99,179.99,-0.21210239353558136,1
2024.0,256.0,xiaomi,6.67,amoled,3.0,12.0,2.57,254.42,2400.0,1080.0,5000.0,465.7142857142857,649.0,499.99,1.1957576045121485,1
2024.0,256.0,xiaomi,6.88,lcd,2.0,8.0,2.57,254.42,720.0,1640.0,5160.0,1.0638297872340423,145.0,134.9,-0.4104786663854943,1
2024.0,256.0,oukitel,6.52,lcd,1.6,24.0,2.57,254.42,1520.0,720.0,5000.0,0.9523809523809524,199.99,149.99,-0.34408926835255604,1
2024.0,256.0,oppo,6.7,amoled,2.0,24.0,0.75,178.0,2400.0,1080.0,3600.0,22.32558139534884,199.99,283.83,0.24474817583090686,1
2024.0,256.0,xiaomi,6.67,amoled,2.6,12.0,2.57,254.42,3200.0,1440.0,5000.0,122.72727272727272,579.9,556.71,1.4453007891661087,1
2024.0,256.0,xiaomi,6.56,lcd,19.4,8.0,0.82,200.0,720.0,1640.0,18.0,26.22222222222222,120.0,105.89,-0.5381099743335088,1
2024.0,64.0,spc,2.8,lcd,1.0,1.0,2.57,254.42,1080.0,2400.0,1600.0,1.6666666666666663,69.9,59.99,-0.74004989280348,1
2024.0,256.0,samsung,6.67,amoled,2.5,8.0,0.82,210.0,1080.0,2340.0,5000.0,235.11627906976744,378.98,378.98,0.6633665471254117,1
2024.0,256.0,oppo,6.7,lcd,2.4,8.0,0.77,186.0,1080.0,2400.0,5100.0,18.857142857142858,549.0,1579.0,5.942929531054276,1
2024.0,256.0,cubot,6.52,lcd,2.3,12.0,2.57,254.42,1080.0,2400.0,10600.0,57.43589743589744,199.99,189.99,-0.1681067685965898,1
2024.0,128.0,oukitel,6.52,lcd,12.3,16.0,1.91,393.0,720.0,1600.0,10500.0,86.59090909090908,189.99,156.99,-0.31329233089526193,1
2024.0,128.0,oukitel,6.8,lcd,1.6,18.0,0.94,209.0,720.0,1600.0,5150.0,317.7272727272727,239.99,129.99,-0.4320805182305391,1
2024.0,256.0,samsung,6.5,superamoled,3.1,8.0,2.57,254.42,2400.0,1080.0,4500.0,25.58139534883721,369.0,249.0,0.09151141416839932,1
2024.0,256.0,oneplus,6.74,oled,3.0,16.0,0.8,199.5,1080.0,2400.0,5500.0,53.86363636363636,199.99,384.58,0.6880040970912468,1
2024.0,512.0,realme,6.67,lcd,2.6,12.0,2.57,254.42,1080.0,2400.0,5000.0,0.6,270.33,259.0,0.13550703910739087,1
2024.0,128.0,motorola,6.5,lcd,16.3,8.0,0.8,175.0,1080.0,2400.0,5000.0,125.23809523809524,5.29,119.9,-0.47647210379398164,1
2024.0,128.0,hammer h,2.4,lcd,4.2,4.0,2.57,254.42,1080.0,2400.0,1200.0,23.88888888888889,89.0,79.93,-0.6523226166751309,1
2024.0,256.0,xiaomi,6.71,led,2.8,4.0,0.88,192.0,1920.0,1080.0,5000.0,219.3181818181818,499.99,179.0,-0.21645796040454157,1
2024.0,128.0,spc,6.5,lcd,25.1,4.0,0.92,202.0,720.0,1600.0,4500.0,3.125,114.9,96.05,-0.5814016692734766,1
2023.0,128.0,oukitel,6.56,lcd,1.6,12.0,0.92,199.0,720.0,1600.0,5150.0,442.1951219512196,119.99,109.99,-0.5200717681085223,1
2023.0,512.0,xiaomi,6.67,amoled,2.9,8.0,2.57,254.42,1920.0,1080.0,5000.0,2.0,199.9,199.9,-0.12450710428204918,1
2025.0,256.0,doogee,6.58,lcd,2.9,16.0,1.79,422.0,1080.0,2340.0,10800.0,6.59090909090909,329.99,189.99,-0.1681067685965898,1
2024.0,256.0,honor,6.67,amoled,2.4,16.0,0.8,185.0,1080.0,2400.0,5200.0,25.77777777777778,399.9,217.55,-0.04685482626472907,1
2024.0,128.0,umidigi,6.75,lcd,1.6,4.0,0.79,189.0,1600.0,720.0,5000.0,96.66666666666666,146.99,124.99,-0.45407833070003495,1
2024.0,128.0,doogee,5.5,amoled,2.0,6.0,1.62,262.0,720.0,1440.0,6300.0,8.68421052631579,199.99,129.99,-0.4320805182305391,1
2024.0,256.0,samsung,6.67,amoled,2.7,8.0,0.1,200.0,1080.0,2400.0,3900.0,67.3913043478261,199.99,620.03,1.723881086279803,1
2024.0,64.0,fossibot,6.75,lcd,0.0,12.0,2.57,254.42,1080.0,2340.0,10300.0,11.463414634146345,159.99,139.99,-0.38808489329154755,1
2025.0,256.0,doogee,6.72,lcd,3.4,8.0,1.6,364.0,1080.0,2400.0,10100.0,2.3404255319148937,379.99,299.99,0.3158451057323173,1
2024.0,128.0,realme,6.72,lcd,2.4,6.0,0.76,500.0,1080.0,2400.0,5000.0,121.59090909090908,549.0,121.08,-0.47128062005118065,1
2024.0,256.0,xiaomi,6.67,oled,120.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,3.4375,349.0,214.15,-0.061813338743986215,1
2024.0,256.0,xiaomi,6.67,amoled,2.4,8.0,0.78,179.0,2712.0,1220.0,5000.0,51.463414634146346,443.3,309.0,0.3554851638023487,1
2024.0,256.0,oppo,6.7,amoled,3.1,8.0,2.57,254.42,720.0,1560.0,5000.0,66.44444444444444,249.0,219.0,-0.04047546064857534,1
2022.0,128.0,blackview,6.5,amoled,2.0,4.0,0.9,184.0,720.0,1600.0,5180.0,16.82926829268293,499.99,119.99,-0.47607614316953073,1
2024.0,128.0,umidigi,6.75,lcd,15.5,6.0,0.79,390.0,720.0,1600.0,5000.0,94.25,149.99,127.49,-0.4430794244652871,1
2024.0,128.0,jtqtj,5.0,lcd,2.1,1.0,2.57,254.42,1280.0,720.0,3000.0,6.111111111111111,199.99,57.99,-0.7488490177912783,1
2024.0,128.0,lazmin112,3.0,lcd,22.1,2.0,2.57,254.42,480.0,320.0,5000.0,0.4444444444444444,199.99,99.11,-0.5679390080421451,1
2024.0,128.0,qubo,2.4,lcd,1.2,32.0,2.57,254.42,240.0,320.0,3000.0,135.609756097561,499.99,50.0,-0.7840015221175326,-1
2024.0,256.0,blackview,6.75,lcd,3.0,8.0,1.5,300.0,720.0,1600.0,6000.0,10.444444444444445,159.99,199.99,-0.12411114365759825,1
2024.0,128.0,wrtogo,5.0,lcd,1.3,1.0,2.57,254.42,720.0,1280.0,3000.0,50.96774193548387,59.99,57.99,-0.7488490177912783,1
2018.0,128.0,mtgud,5.0,lcd,1.3,1.0,2.57,254.42,480.0,854.0,3000.0,17.575757575757578,549.0,59.34,-0.7429096084245145,-1
2024.0,64.0,samsung,6.6,lcd,13.8,4.0,0.84,192.0,1080.0,2400.0,5000.0,1169.5454545454545,11.0,152.0,-0.33524614773981876,1
2024.0,256.0,samsung,6.3,lcd,3.1,12.0,2.57,254.42,1080.0,2400.0,5000.0,167.5,499.99,1049.04,3.6113373917874796,1
2024.0,128.0,sorandy,5.5,lcd,13.6,1.0,2.57,254.42,1080.0,2400.0,2200.0,6.8181818181818175,152.69,152.69,-0.33221044961902835,1
2024.0,256.0,honor,6.57,amoled,2.4,6.0,7.78,175.0,1080.0,2400.0,4300.0,38.40909090909091,599.0,599.0,1.6313582870331038,1
2024.0,128.0,oscal,6.52,lcd,1.6,4.0,0.93,192.0,1280.0,720.0,4700.0,47.27272727272727,239.99,89.99,-0.6080630179865055,1
2025.0,256.0,blackview,6.56,lcd,16.4,12.0,2.57,254.42,1080.0,2400.0,5000.0,25.23809523809524,329.99,129.99,-0.4320805182305391,1
2023.0,128.0,motorola,6.5,lcd,2.0,4.0,0.8,177.2,1080.0,2400.0,5000.0,262.093023255814,136.4,136.4,-0.40387932264464554,1
2024.0,128.0,honor,6.56,lcd,16.3,4.0,2.57,254.42,1080.0,2340.0,3600.0,3.142857142857143,199.99,119.0,-0.4804317100384909,1
2022.0,128.0,zokoe,2.5,lcd,1.2,8.0,1.11,54.0,240.0,400.0,3000.0,74.375,59.99,49.99,-0.7840455177424716,-1
2024.0,256.0,cubot,6.52,lcd,1.8,12.0,2.57,254.42,1600.0,720.0,10600.0,57.43589743589744,199.99,189.99,-0.1681067685965898,1
2023.0,256.0,ulefone,6.78,lcd,2.2,24.0,2.57,254.42,1920.0,1080.0,22000.0,49.30232558139535,369.99,295.99,0.29824685575672066,-1
2024.0,256.0,oppo,6.7,amoled,2.4,8.0,0.77,370.0,1080.0,2400.0,5000.0,24.35897435897436,269.0,199.0,-0.12846671052655845,1
2024.0,128.0,jectse,1.8,lcd,0.6,16.0,2.57,254.42,1080.0,2400.0,2400.0,0.5405405405405405,35.06,35.06,-0.849730985776386,1
2022.0,128.0,samsung,6.5,amoled,2.4,6.0,0.81,189.0,1080.0,2400.0,5000.0,19.21052631578948,154.0,154.0,-0.3264470227520204,1
2025.0,256.0,oukitel,6.56,ips,2.0,24.0,1.53,670.0,720.0,1600.0,11000.0,16.444444444444443,259.99,249.99,0.09586698103735954,-1
2024.0,256.0,doogee,6.56,lcd,2.8,8.0,2.57,254.42,1280.0,720.0,10800.0,12.5,199.99,179.99,-0.21210239353558136,1
2024.0,128.0,xiaomi,6.43,amoled,16.4,6.0,6.0,40.0,1080.0,2400.0,5000.0,62.04545454545454,136.0,129.0,-0.4364360850994993,1
2024.0,64.0,ulefone,6.1,lcd,2.0,3.0,0.85,153.0,1080.0,2400.0,3300.0,26.756756756756754,199.99,99.99,-0.564067393047514,1
2024.0,256.0,cubot,6.5,lcd,16.3,12.0,2.57,254.42,1440.0,720.0,5200.0,1.2195121951219514,199.99,119.95,-0.47625212566928665,1
2024.0,256.0,meizu,6.78,lcd,2.2,8.0,0.83,500.0,1920.0,1080.0,5000.0,0.851063829787234,146.99,145.9,-0.36208347895260357,1
2024.0,512.0,samsung,6.7,lcd,2.8,12.0,2.57,254.42,1080.0,2400.0,4900.0,0.6,149.99,1279.0,4.623060782884529,1
2021.0,256.0,samsung,6.8,lcd,3.0,8.0,0.89,228.0,1080.0,2400.0,3600.0,86.58536585365854,749.99,689.68,2.030310613979879,1
2024.0,256.0,samsung,6.2,amoled,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,59.52380952380952,969.0,799.0,2.511270785812935,1
2025.0,128.0,doogee,6.56,lcd,1.6,4.0,1.1,240.0,1080.0,2280.0,5150.0,20.227272727272727,159.99,119.99,-0.47607614316953073,1
2024.0,256.0,cxpmy,6.67,lcd,2.5,8.0,2.57,254.42,1080.0,2400.0,15080.0,1561.904761904762,339.0,339.0,0.4874720386193233,1
2024.0,256.0,xiaomi,6.67,amoled,2.0,8.0,2.57,254.42,1080.0,2400.0,1.0,446.81818181818176,499.99,210.0,-0.08007152309366773,1
2025.0,64.0,blackview,6.56,lcd,4.3,6.0,2.57,254.42,1080.0,2400.0,4700.0,10.444444444444445,99.99,79.99,-0.652058642925497,1
2025.0,512.0,doogee,6.72,lcd,3.1,24.0,1.57,368.0,1080.0,2408.0,10200.0,6.326530612244897,309.99,259.99,0.13986260597635108,1
2024.0,64.0,motorola,6.5,lcd,21.8,2.0,28.0,179.0,1600.0,720.0,5000.0,102.25,119.0,99.99,-0.564067393047514,-1
2022.0,256.0,motorola,6.67,amoled,2.0,8.0,0.8,180.0,1080.0,2400.0,5000.0,48.63636363636363,1299.0,177.99,-0.22090151852337966,1
2024.0,64.0,ulefone,5.45,led,2.0,4.0,1.46,256.0,720.0,1440.0,5000.0,44.14634146341464,159.99,159.99,-0.3000936434135645,1
2024.0,512.0,xiaomi,6.67,amoled,3.4,12.0,2.57,254.42,1080.0,2400.0,5100.0,59.06976744186047,442.51,299.98,0.3158011101073784,1
2024.0,256.0,doogee,6.58,lcd,2.9,6.0,2.57,254.42,2400.0,1080.0,10800.0,73.41463414634147,199.99,189.99,-0.1681067685965898,1
2024.0,128.0,samsung,6.7,amoled,2.8,4.0,0.79,200.0,2400.0,1080.0,5000.0,12.76595744680851,176.99,170.0,-0.25605402284963397,1
2024.0,64.0,xiaomi,5.0,lcd,2.2,3.0,2.57,254.42,1920.0,1080.0,3600.0,62.61904761904761,76.93,74.7,-0.6753323285182234,1
2025.0,1024.0,ulefone,6.56,lcd,21.8,8.0,0.92,300.0,1080.0,2400.0,5000.0,1.4,99.99,99.99,-0.564067393047514,1
2024.0,64.0,umidigi,6.75,lcd,1.6,4.0,0.79,189.0,720.0,1600.0,5000.0,16.315789473684212,99.99,84.99,-0.6300608304560013,1
2024.0,64.0,dauz,6.6,lcd,34.5,4.0,2.57,254.42,1080.0,2400.0,5000.0,3.902439024390244,87.49,87.49,-0.6190619242212534,1
2023.0,128.0,zokoe,4.0,lcd,2.0,4.0,1.3,128.0,1080.0,2400.0,2600.0,5.714285714285714,499.99,119.99,-0.47607614316953073,1
2024.0,128.0,oppo,6.7,lcd,2.1,6.0,0.77,186.0,1600.0,720.0,5100.0,66.44444444444444,199.99,139.0,-0.39244046016050776,1
2025.0,64.0,oscal,6.56,lcd,4.3,4.0,2.57,254.42,1080.0,2400.0,5000.0,1.794871794871795,79.99,79.99,-0.652058642925497,1
2024.0,256.0,zte,6.56,lcd,17.5,6.0,5.5,550.0,1280.0,720.0,5000.0,0.6,1299.0,111.86,-0.5118445862449309,-1
2023.0,256.0,vivo,6.78,amoled,3.1,8.0,0.74,30.0,1080.0,2400.0,4600.0,1.627906976744186,499.99,269.0,0.17950266404638243,1
2024.0,256.0,realme,6.7,amoled,2.6,8.0,4.0,200.0,2400.0,1800.0,5000.0,43.80952380952381,499.99,220.79,-0.032600243784495886,1
2024.0,64.0,hammer h,6.56,lcd,2.8,4.0,2.57,254.42,1080.0,2400.0,6500.0,0.9090909090909092,199.99,179.9,-0.2124983541600323,1
2025.0,512.0,doogee,6.6,lcd,3.4,8.0,1.79,422.0,1080.0,2400.0,10800.0,13.409090909090908,499.99,299.99,0.3158451057323173,1
2022.0,64.0,ttfone,4.0,lcd,1.5,1.0,1.0,195.0,480.0,800.0,1400.0,22.33333333333333,499.99,64.99,-0.7180520803339844,1
2024.0,256.0,realme,6.78,amoled,2.9,8.0,0.87,500.0,2772.0,1284.0,5000.0,0.8,329.99,399.0,0.7514457882532727,1
2022.0,256.0,ulefone,6.58,amoled,2.2,8.0,1.81,409.0,1080.0,2408.0,9600.0,25.68181818181818,199.99,329.99,0.44783198054929196,1
2024.0,128.0,honor,6.7,amoled,3.1,6.0,28.0,179.0,1080.0,2400.0,4500.0,37.11111111111112,268.99,268.99,0.17945866842144348,1
2014.0,64.0,akozon,5.5,lcd,1.4,4.0,2.57,254.42,1080.0,2400.0,3000.0,19.45945945945946,61.91,61.91,-0.7316027328151937,1
2024.0,128.0,honor,6.56,lcd,22.1,4.0,2.57,254.42,3840.0,2160.0,4500.0,4.186046511627907,199.99,99.9,-0.5644633536719648,1
2024.0,512.0,asus,6.78,lcd,4.3,16.0,0.89,228.0,2400.0,1080.0,5800.0,1.3043478260869563,1299.99,1299.99,4.715407599631472,-1
2024.0,256.0,samsung,6.7,lcd,2.6,12.0,2.57,254.42,1080.0,2400.0,5000.0,5.121951219512195,1459.0,1459.0,5.414982031786377,-1
2024.0,128.0,xiaomi,40.55,lcd,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,1.1904761904761905,217.66,169.0,-0.26045358534353313,1
2025.0,128.0,blackview,6.56,lcd,16.4,4.0,2.57,254.42,1080.0,2400.0,5000.0,25.23809523809524,129.99,129.99,-0.4320805182305391,1
2023.0,128.0,cubot,6.58,ips,2.0,8.0,1.0,217.0,2408.0,1080.0,5200.0,53.888888888888886,179.95,149.99,-0.34408926835255604,1
2024.0,128.0,samsung,6.7,amoled,3.0,4.0,0.79,200.0,1080.0,1920.0,4200.0,23.33333333333333,178.49,168.99,-0.2604975809684721,1
2024.0,256.0,doogee,6.72,lcd,3.4,32.0,2.57,254.42,2400.0,1080.0,10100.0,40.46511627906977,379.99,299.99,0.3158451057323173,1
2024.0,256.0,honor,6.78,amoled,3.1,1.0,2.57,254.42,1080.0,2400.0,5000.0,6.944444444444445,499.99,217.0,-0.04927458563637365,1
2024.0,256.0,samsung,6.6,superamoled,3.1,8.0,2.57,254.42,2220.0,1080.0,5000.0,107.44186046511628,199.99,269.47,0.18157045841851516,1
2024.0,128.0,samsung,6.5,superamoled,2.9,6.0,0.81,310.0,1920.0,1080.0,5000.0,1091.190476190476,499.99,189.99,-0.1681067685965898,1
2024.0,512.0,xiaomi,6.67,amoled,2.3,12.0,2.57,254.42,1080.0,2400.0,5000.0,1561.904761904762,318.0,307.68,0.3496777413104018,1
2024.0,256.0,doogee,6.52,lcd,1.6,12.0,0.91,193.0,720.0,1600.0,19.0,78.46153846153847,239.99,89.99,-0.6080630179865055,1
2024.0,128.0,qrzrq,5.0,lcd,1.3,1.0,2.57,254.42,1280.0,720.0,3000.0,25.0,59.99,57.99,-0.7488490177912783,1
2023.0,128.0,samsung,6.5,amoled,2.0,4.0,1.0,163.0,1080.0,2400.0,5000.0,293.18181818181813,499.99,175.73,-0.23084452975959185,1
2023.0,128.0,xiaomi,6.79,lcd,16.3,4.0,2.57,254.42,1080.0,2400.0,5000.0,20.0,132.95,119.0,-0.4804317100384909,1
2024.0,512.0,poco,6.67,amoled,3.0,12.0,2.57,254.42,1080.0,2400.0,5000.0,125.81395348837208,342.0,296.73,0.3015025320022061,1
2024.0,512.0,xiaomi,6.67,amoled,2.2,12.0,2.57,254.42,2400.0,1080.0,5000.0,106.9047619047619,199.99,197.1,-0.13682587926496687,1
2024.0,256.0,doogee,6.58,lcd,2.8,8.0,1.79,630.0,1920.0,1080.0,10800.0,11.555555555555555,249.99,179.99,-0.21210239353558136,1
2024.0,128.0,heepdd,5.0,lcd,4.2,4.0,2.57,254.42,1080.0,2400.0,5000.0,1.794871794871795,79.55,79.55,-0.6539944504228127,1
2024.0,128.0,blackview,6.56,lcd,2.4,12.0,2.57,254.42,2340.0,1080.0,5180.0,0.8,199.99,159.99,-0.3000936434135645,1
2024.0,128.0,motorola,6.56,lcd,2.3,8.0,0.8,500.0,1600.0,2560.0,5000.0,7.619047619047619,159.99,93.0,-0.594820334879869,1
2024.0,256.0,realme,6.78,amoled,2.6,12.0,2.57,254.42,1080.0,2400.0,5500.0,108.63636363636364,599.99,599.99,1.6357138539020641,1
2024.0,256.0,google,6.3,amoled,3.0,12.0,0.85,190.0,1080.0,2400.0,4700.0,76.22222222222223,999.0,749.0,2.291292661117977,1
2024.0,256.0,ulefone,6.56,amoled,2.4,16.0,1.37,305.5,1080.0,2400.0,6050.0,1561.904761904762,329.99,319.99,0.4038363556103004,1
2024.0,256.0,xiaomi,6.55,amoled,2.5,1.0,2.57,254.42,1920.0,1080.0,1.0,9.756097560975611,451.74,389.99,0.7118057301832413,1
2024.0,128.0,suaat,10.0,amoled,3.4,20.0,0.8,480.0,1280.0,800.0,5000.0,0.8823529411764706,299.99,299.99,0.3158451057323173,1
2024.0,64.0,doogee,5.5,lcd,17.9,8.0,1.62,390.0,720.0,1440.0,42.0,5.0,149.99,109.98,-0.5201157637334612,1
2024.0,128.0,samsung,6.6,lcd,4.3,4.0,0.84,192.0,1080.0,2400.0,5000.0,1169.5454545454545,99.99,79.99,-0.652058642925497,1
2024.0,128.0,fossibot,5.45,lcd,2.0,15.0,2.03,610.0,720.0,1440.0,10600.0,61.53846153846154,199.99,159.99,-0.3000936434135645,1
2024.0,256.0,oppo,6.7,amoled,2.4,8.0,0.77,530.0,1080.0,2400.0,5000.0,17.619047619047617,549.0,195.0,-0.14606496050215506,1
2024.0,512.0,xiaomi,6.67,amoled,2.8,12.0,2.57,254.42,1440.0,2560.0,5000.0,136.8181818181818,499.99,547.8,1.406100687345467,1
2024.0,256.0,blackview,6.75,amoled,2.0,8.0,0.91,214.0,1280.0,720.0,6000.0,6.046511627906977,199.99,179.99,-0.21210239353558136,1
2023.0,128.0,xiaomi,6.7,lcd,26.5,4.0,2.57,254.42,720.0,1650.0,5000.0,0.8571428571428571,99.0,93.0,-0.594820334879869,1
2024.0,256.0,oppo,6.7,oled,2.4,8.0,0.75,434.0,1080.0,2400.0,5.0,5.348837209302326,199.99,245.99,0.07826873106176291,1
2024.0,128.0,joyzap,3.0,lcd,1.3,2.0,1.26,137.0,360.0,640.0,900.0,2.8125,199.99,49.99,-0.7840455177424716,1
2024.0,256.0,honor,6.7,amoled,2.5,12.0,28.0,183.0,1080.0,2400.0,5000.0,74.87804878048782,199.99,374.78,0.6448883846510349,1
2024.0,128.0,motorola,6.56,lcd,33.2,8.0,0.8,181.0,720.0,1600.0,5000.0,31.395348837209305,129.0,89.0,-0.6124185848554655,1
2024.0,256.0,doogee,6.6,lcd,2.8,8.0,1.58,326.0,1080.0,2400.0,10300.0,16.363636363636363,219.99,169.99,-0.2560980184745729,1
2024.0,128.0,tonysa,3.0,lcd,33.6,2.0,2.57,254.42,1080.0,2400.0,5000.0,3.902439024390244,199.99,87.69,-0.6181820117224734,1
2024.0,128.0,xiaomi,6.43,amoled,2.0,6.0,0.81,179.0,3840.0,2160.0,5000.0,3821.590909090909,128.69,128.69,-0.4377999494726081,-1
2024.0,512.0,xiaomi,6.67,amoled,3.0,12.0,2.57,254.42,1560.0,1440.0,5000.0,177.27272727272725,499.99,304.99,0.33784291820181306,1
2024.0,128.0,shieldon,6.1,lcd,0.5,32.0,1.7,80.0,1080.0,2400.0,800.0,6.511627906976744,37.99,37.99,-0.8368402676692615,1
2024.0,256.0,doogee,6.58,lcd,1.6,16.0,1.79,420.0,1080.0,2400.0,10800.0,4.0,146.99,189.99,-0.1681067685965898,1
2023.0,256.0,oukitel,6.52,lcd,2.8,16.0,2.57,254.42,720.0,1600.0,10600.0,213.6842105263158,199.99,169.99,-0.2560980184745729,1
2024.0,128.0,doogee,6.56,lcd,17.9,8.0,0.86,200.0,720.0,1612.0,5150.0,7.209302325581396,569.99,109.99,-0.5200717681085223,1
2024.0,512.0,samsung,6.7,amoled,3.0,12.0,2.57,254.42,1080.0,2400.0,4000.0,8.666666666666666,1329.0,1149.0,4.051117658677639,-1
2024.0,512.0,samsung,6.7,lcd,3.0,12.0,2.57,254.42,1080.0,2400.0,5000.0,5.121951219512195,1579.0,1579.0,5.942929531054276,-1
2024.0,256.0,xiaomi,6.67,amoled,3.2,8.0,2.57,254.42,1500.0,750.0,5110.0,58.83720930232558,299.9,279.99,0.2278538558543342,1
2024.0,256.0,samsung,6.78,amoled,2.9,8.0,2.57,254.42,2560.0,1440.0,3600.0,3.225806451612903,689.0,689.0,2.027318911484028,1
2024.0,128.0,zte,5.0,lcd,2.6,2.0,4.5,138.0,720.0,1280.0,2000.0,3.902439024390244,239.99,69.99,-0.6960542678644885,1
2024.0,512.0,samsung,6.7,lcd,3.0,12.0,2.57,254.42,2340.0,1080.0,5000.0,167.5,1579.0,1579.0,5.942929531054276,-1
2023.0,64.0,ulefone,5.45,lcd,2.0,8.0,2.57,254.42,1080.0,2400.0,4860.0,22.857142857142858,499.99,113.99,-0.5024735181329257,1
2025.0,36.0,doogee,6.59,lcd,3.4,12.0,1.79,422.0,1080.0,2400.0,10800.0,13.409090909090908,499.99,299.99,0.3158451057323173,1
2024.0,128.0,zokoe,3.0,lcd,1.2,16.0,1.05,68.0,1080.0,2400.0,900.0,74.375,59.99,55.99,-0.7576481427790767,1
2021.0,64.0,blackview,6.1,amoled,2.3,4.0,1.5,273.0,1080.0,2400.0,6580.0,30.000000000000004,199.99,159.99,-0.3000936434135645,1
2024.0,128.0,realme,6.67,lcd,18.0,6.0,0.76,350.0,1600.0,720.0,5000.0,1.1111111111111112,119.99,109.0,-0.5244273349774824,1
2020.0,256.0,realme,6.72,lcd,2.6,8.0,2.57,254.42,1080.0,2400.0,5000.0,5.909090909090908,175.0,159.0,-0.3044492102825247,1
2024.0,128.0,zte,6.56,lcd,33.2,4.0,5.0,482.0,1080.0,2400.0,5000.0,4.634146341463415,199.99,89.0,-0.6124185848554655,1
2024.0,256.0,cubot,6.52,lcd,2.4,12.0,2.57,254.42,1080.0,2400.0,10600.0,57.69230769230769,146.99,159.99,-0.3000936434135645,1
